,Precio,Metros Cuadrados,Habitaciones,Baños,Parqueadero,Estrato,Localidad,Barrio,Contacto,Robo_Personas,Homicidios
1175,3750000000,417,3.0,4,,6, Chapinero,El Refugio,0,5578,6
1176,6000000000,609,4.0,4,,6, Usaquén,Santa Ana Oriental,3115214537,5376,29
1177,4500000000,992,6.0,7,,3, Chapinero,Hoya Teusaca,3137591361,5578,6
1178,990000000,180,3.0,3,,5, Chapinero,El Nogal,0,5578,6
1179,1800000000,261,3.0,3,,6, Chapinero,La Cabrera,3054643322,5578,6
1180,760000000,118,3.0,3,,6, Usaquén,Molinos Norte,0,5376,29
1181,750000000,220,1.0,0,,3, Barrios Unidos,San Fernando,3223109989,2975,10
1182,1900000000,150,2.0,3,,5, Chapinero,Antiguo Country,0,5578,6
1183,6200000000,462,10.0,10,,6, Chapinero,El Nogal,3054643322,5578,6
1184,530000000,82,1.0,1,,4, Chapinero,Pardo Rubio - Arbos I,3115214537,5578,6
1186,640000000,150,7.0,5,,3, Chapinero,El Chicó,0,5578,6
1187,1990000000,256,3.0,4,,6, Chapinero,El Refugio,0,5578,6
1188,436000000,67,2.0,2,,4, Chapinero,María Cristina,3108163038,5578,6
1189,1550000000,318,8.0,7,,1, Chapinero,Chapinero Norte,0,5578,6
1190,220000000,49,1.0,1,,3, Chapinero,Marly,3218298001,5578,6
1191,1050000000,270,6.0,4,,4, Teusaquillo,Galerías,0,3506,9
1192,295000000,48,1.0,1,,3, Chapinero,Bellavista - Urbanización El Castillo,0,5578,6
1193,299000000,46,2.0,1,,4, Chapinero,Bosque Calderón,3165279629,5578,6
1194,750000000,156,5.0,4,,3, Barrios Unidos,La Aurora,0,2975,10
1195,185000000,25,1.0,1,,4, Chapinero,Chapinero Central,0,5578,6
1196,680000000,99,3.0,3,,5, Chapinero,Espartillal,0,5578,6
1197,1530000000,235,3.0,4,,6, Chapinero,Las Acacias,0,5578,6
1198,250000000,38,1.0,1,,3, Chapinero,Chapinero Central,0,5578,6
1199,370000000,50,1.0,1,,4, Chapinero,La Salle,0,5578,6
1200,375000000,49,2.0,1,,6, Chapinero,Altos De Bellavista,3142007942,5578,6
1201,1500000000,624,10.0,9,,4, Teusaquillo,Chapinero Occidental,0,3506,9
1202,1020000000,139,3.0,3,,6, Chapinero,El Chicó,0,5578,6
1203,900000000,143,3.0,3,,6, Chapinero,Emaus,0,5578,6
1204,430000000,79,2.0,2,,6, Chapinero,Chicó Alto,0,5578,6
1205,850000000,262,4.0,3,,4, Barrios Unidos,Juan XXIII,0,2975,10
1206,762608000,73,2.0,3,,5, Chapinero,Antiguo Country,0,5578,6
1207,650000000,86,6.0,4,,3, Barrios Unidos,Polo Club,0,2975,10
1208,855000000,223,3.0,4,,5, Barrios Unidos,La Patria - Barrio San Martín,0,2975,10
1209,460000000,46,1.0,1,,5, Chapinero,Antiguo Country,0,5578,6
1210,1050000000,163,3.0,3,,6, Chapinero,Las Acacias,316296099,5578,6
1211,260000000,39,1.0,1,,4, Chapinero,Bellavista - Urbanización El Castillo,0,5578,6
1212,1200000000,200,3.0,3,,6, Chapinero,Altos De Bellavista,0,5578,6
1213,1343015600,118,3.0,4,,5, Chapinero,Antiguo Country,3007599298,5578,6
1214,3000000000,728,4.0,3,,4, Barrios Unidos,La Esperanza,0,2975,10
1215,5500000000,1,1.0,0,,3, Barrios Unidos,San Felipe,3183055639,2975,10
1216,2325480000,186,3.0,5,,6, Chapinero,Bosque El Retiro I Sector,0,5578,6
1217,5150000000,800,5.0,5,,6, Chapinero,El Refugio,316460400,5578,6
1218,600000000,210,2.0,2,,3, Barrios Unidos,Doce De Octubre,0,2975,10
1219,2471532000,167,3.0,3,,6, Chapinero,Chicó Norte,0,5578,6
1220,1350000000,359,4.0,5,,3, Chapinero,Lago Gaitán,3204665203,5578,6
1221,5800000000,650,10.0,9,,4, Chapinero,Porciúncula,0,5578,6
1222,4400000000,511,1.0,1,,5, Chapinero,Porciúncula,0,5578,6
1223,650000000,98,4.0,3,,5, Chapinero,Chapinero Central,0,5578,6
1224,175000000,25,1.0,1,,4, Teusaquillo,San Luís,0,3506,9
1225,620000000,105,3.0,2,,5, Chapinero,Antiguo Country,0,5578,6
1226,1600000000,550,1.0,0,,4, Barrios Unidos,San Felipe,0,2975,10
1227,171000000,38,1.0,1,,6, Teusaquillo,Quesada,0,3506,9
1228,476000000,68,1.0,1,,4, Teusaquillo,San Luís,3007599298,3506,9
1229,2133150000,146,3.0,4,,6, Chapinero,Bosque El Retiro I Sector,0,5578,6
1230,539020000,66,2.0,2,,4, Barrios Unidos,Concepción Norte,0,2975,10
1231,2650000000,960,,8,,3, Barrios Unidos,Siete De Agosto,0,2975,10
1232,4200000000,1000,3.0,3,,3, Barrios Unidos,San Felipe,0,2975,10
1233,1180000000,126,2.0,3,,6, Chapinero,Emaus,0,5578,6
1234,1650000000,350,4.0,5,,6, Chapinero,El Chicó,0,5578,6
1235,330000000,126,8.0,4,,2, Chapinero,Bosque Calderón,0,5578,6
1236,960000000,188,3.0,3,,6, Chapinero,El Chicó,0,5578,6
1237,790000000,132,3.0,4,,6, Chapinero,El Chicó,0,5578,6
1238,2600000000,244,3.0,5,,6, Chapinero,Chicó Oriental,0,5578,6
1239,410000000,73,2.0,2,,4, Chapinero,Ingemar,0,5578,6
1240,930000000,119,2.0,3,,6, Chapinero,Chicó Alto,0,5578,6
1241,754000000,74,2.0,2,,6, Chapinero,El Refugio,0,5578,6
1242,565000000,120,1.0,2,,6, Chapinero,El Chicó,16121117,5578,6
1243,2529060000,170,2.0,3,,6, Chapinero,Bosque El Retiro I Sector,0,5578,6
1244,1000000000,109,2.0,3,,6, Chapinero,El Chicó,3186773255,5578,6
1245,1980000000,234,3.0,3,,6, Chapinero,Seminario,0,5578,6
1246,330000000,106,5.0,2,,3, Barrios Unidos,La Esperanza,0,2975,10
1247,620000000,123,3.0,3,,6, Chapinero,El Chicó,0,5578,6
1248,543530400,51,1.0,2,,5, Chapinero,Antiguo Country,3007599298,5578,6
1249,1365616000,84,1.0,2,,6, Chapinero,Chicó Norte,0,5578,6
1250,4000000000,347,3.0,3,,6, Chapinero,Conjunto Hotelero Los Rosales,3115214537,5578,6
1251,370000000,89,2.0,1,,4, Barrios Unidos,Juan XXIII,0,2975,10
1252,2317500000,240,3.0,4,,6, Chapinero,Zamudio,0,5578,6
1253,10700000000,775,4.0,6,,6, Chapinero,Los Rosales,0,5578,6
1254,2350000000,316,3.0,3,,6, Chapinero,Urbanización Montellano,0,5578,6
1255,2665284000,170,2.0,3,,6, Chapinero,Bosque El Retiro I Sector,0,5578,6
1256,2150000000,585,5.0,6,,4, Chapinero,Porciúncula,0,5578,6
1257,468864000,44,1.0,2,,5, Chapinero,Antiguo Country,0,5578,6
1258,1780000000,150,2.0,3,,4, Chapinero,Quinta Camacho,0,5578,6
1259,880000000,149,2.0,2,,6, Chapinero,La Cabrera,0,5578,6
1260,962505000,64,1.0,1,,6, Chapinero,Chicó Norte,0,5578,6
1261,2100058000,146,2.0,4,,6, Chapinero,Bosque El Retiro I Sector,0,5578,6
1262,1222950127,213,4.0,1,,3, Chapinero,Espartillal,0,5578,6
1263,750000000,282,4.0,4,,4, Barrios Unidos,Polo Club,0,2975,10
1264,859000000,400,5.0,7,,3, Chapinero,Espartillal,8943510,5578,6
1265,394000000,51,1.0,2,,4, Chapinero,Los Cerros,0,5578,6
1266,870000000,132,3.0,3,,4, Chapinero,Vista Hermosa - María Cristina,3165279629,5578,6
1267,350000000,40,1.0,1,,4, Barrios Unidos,Los Alcázares Norte,0,2975,10
1268,1257800000,116,3.0,3,,5, Chapinero,Antiguo Country,0,5578,6
1269,690000000,85,2.0,2,,4, Chapinero,Altos De La Salle,0,5578,6
1270,515000000,55,1.0,1,,6, Chapinero,Antiguo Country,0,5578,6
1271,640000000,200,1.0,0,,3, Barrios Unidos,Juan XXIII,3138168705,2975,10
1272,1800000000,175,3.0,0,,3, Chapinero,Bellavista - Urbanización El Castillo,0,5578,6
1273,760000000,123,2.0,2,,5, Chapinero,El Retiro - Villa Andina,0,5578,6
1274,2100000000,490,3.0,3,,6, Chapinero,Chicó Alto,0,5578,6
1275,490000000,70,2.0,2,,4, Chapinero,Pardo Rubio - Arbos I,0,5578,6
1276,1400000000,586,1.0,0,,3, Barrios Unidos,Benjamín Herrera,0,2975,10
1277,1650000000,204,3.0,4,,5, Chapinero,Antiguo Country,0,5578,6
1278,295000000,53,1.0,1,,3, Barrios Unidos,La Esperanza,3108163038,2975,10
1279,1290000000,166,3.0,4,,6, Chapinero,La Cabrera,0,5578,6
1280,2500000000,354,3.0,4,,6, Chapinero,Chicó Alto,0,5578,6
1281,310000000,33,1.0,1,,4, Chapinero,La Salle,0,5578,6
1282,2000000000,330,4.0,6,,4, Barrios Unidos,Polo Club,0,2975,10
1283,469000000,67,2.0,2,,4, Barrios Unidos,Benjamín Herrera,0,2975,10
1284,3211000000,261,3.0,5,,6, Chapinero,El Refugio,0,5578,6
1285,604000000,41,1.0,2,,5, Chapinero,Antiguo Country,0,5578,6
1286,680000000,130,3.0,3,,4, Chapinero,Bosque Calderón Tejada III Sector,0,5578,6
1287,325000000,44,1.0,2,,3, Chapinero,Chapinero Central,0,5578,6
1288,410457000,65,2.0,3,,4, Teusaquillo,Galerías,3007599298,3506,9
1289,4000000000,960,1.0,8,,3, Barrios Unidos,Siete De Agosto,0,2975,10
1290,2175000000,202,3.0,5,,6, Chapinero,El Refugio,0,5578,6
1291,1900000000,243,3.0,3,,5, Chapinero,Pardo Rubio - Arbos I,0,5578,6
1292,720000000,104,2.0,3,,6, Chapinero,El Chicó,0,5578,6
1293,1280000000,218,2.0,3,,6, Chapinero,Bellavista,0,5578,6
1294,299000000,44,1.0,1,,3, Barrios Unidos,La Esperanza,0,2975,10
1295,3962000000,258,3.0,5,,6, Chapinero,Bosque El Retiro I Sector,0,5578,6
1296,230000000,65,2.0,2,,3, Barrios Unidos,San Felipe,0,2975,10
1297,950000000,250,4.0,3,,5, Barrios Unidos,Colombia,0,2975,10
1298,360000000,60,2.0,2,,3, Barrios Unidos,Concepción Norte,0,2975,10
1299,538631400,93,2.0,2,,6, Chapinero,Porciúncula,3163979827,5578,6
1300,1160196765,69,1.0,2,,6, Chapinero,Chicó Norte,3007599298,5578,6
1301,550000000,228,5.0,3,,3, Barrios Unidos,Los Alcázares,0,2975,10
1302,1340000000,145,3.0,3,,6, Chapinero,La Cabrera,3158574462,5578,6
1303,1350000000,150,2.0,3,,6, Chapinero,El Refugio,0,5578,6
1304,1750000000,250,2.0,3,,6, Chapinero,Conjunto Hotelero Los Rosales,3005512374,5578,6
1305,350000000,65,3.0,2,,4, Chapinero,Granada,0,5578,6
1306,1850000000,345,4.0,4,,6, Chapinero,Bellavista,0,5578,6
1307,1200000000,210,3.0,4,,6, Chapinero,Pardo Rubio - Arbos I,0,5578,6
1308,245000000,35,1.0,1,,4, Teusaquillo,San Luís,0,3506,9
1309,2498000000,335,4.0,6,,6, Chapinero,Los Rosales,0,5578,6
1310,592000000,37,1.0,1,,5, Chapinero,Antiguo Country,0,5578,6
1311,380000000,396,7.0,4,,3, Chapinero,Quinta Camacho,3232299188,5578,6
1312,695000000,115,3.0,2,,6, Chapinero,Los Rosales,3144703511,5578,6
1313,850000000,298,5.0,4,,4, Chapinero,Bosque Calderón,0,5578,6
1314,2500000000,394,4.0,5,,6, Chapinero,El Refugio,0,5578,6
1315,260000000,59,2.0,2,,4, Fontibón,Urbanización Prado Grande,0,4739,21
1316,495000000,96,3.0,2,Si,4, Kennedy,Nuestra Señora De La Paz,0,8439,136
1317,700000000,163,4.0,3,Si,4, Fontibón,Mallorca,3212358890,4739,21
1318,142000000,40,3.0,1,No,3, Kennedy,Carvajal,0,8439,136
1319,265000000,65,3.0,2,No,3, Kennedy,Hipotecho Occidental III,0,8439,136
1320,400000000,98,4.0,2,Si,4, Fontibón,Capellanía,0,4739,21
1321,458000000,90,3.0,2,Si,4, Fontibón,Ciudad Salitre,0,4739,21
1322,135000000,47,3.0,2,No,2, Kennedy,Villas De Kennedy,0,8439,136
1323,217000000,114,3.0,2,,2, Bosa,Brasilia I Sector,0,4422,85
1324,480000000,210,3.0,4,No,2, Ciudad Bolívar,Primavera Suroccidental,0,3591,156
1325,135000000,53,3.0,2,No,2, Kennedy,Tierra Buena Reservado I,0,8439,136
1326,380000000,288,9.0,3,Si,2, Bosa,Brasilia III Sector,0,4422,85
1327,280000000,150,5.0,3,No,3, Puente Aranda,Ospina Pérez Sur,0,3778,16
1328,200000000,62,3.0,2,Si,3, Kennedy,Villa Galante,0,8439,136
1329,330000000,170,3.0,2,Si,3, Ciudad Bolívar,Madelena,0,3591,156
1330,280000000,121,3.0,3,No,2, Bosa,Santiago De Las Atalayas,0,4422,85
1331,155000000,45,1.0,2,No,3, Kennedy,Techo,0,8439,136
1332,370000000,69,3.0,2,,4, Fontibón,Paraíso De Bavaria,0,4739,21
1333,250000000,182,3.0,1,,3, Tunjuelito,Fátima,68808383,1736,21
1334,2300000000,250,3.0,3,,6, Kennedy,Osorio II - La Magdalena Ciudad Tintal,3185324068,8439,136
1335,790000000,363,8.0,5,Si,3, Puente Aranda,Torremolinos,3226531100,3778,16
1336,190000000,132,5.0,3,,2, Bosa,Santiago De Las Atalayas,0,4422,85
1337,190000000,68,3.0,1,Si,3, Kennedy,Ciudad Kennedy Oriental - Supermanzana 2,3188577545,8439,136
1338,280000000,77,3.0,2,Si,3, Kennedy,El Triunfo De Las Américas,0,8439,136
1339,510000000,128,10.0,5,No,2, Ciudad Bolívar,La Riviera Del Sur,0,3591,156
1340,195000000,120,4.0,1,No,2, Kennedy,Villa Zarzamora,0,8439,136
1341,135000000,43,3.0,1,Si,1, Ciudad Bolívar,Guadalupe,0,3591,156
1342,93000000,78,2.0,1,Si,2, Bosa,Parcela El Porvenir,0,4422,85
1343,998000000,260,5.0,5,Si,3, Kennedy,Castilla,3123227760,8439,136
1344,132000000,48,3.0,1,,3, Kennedy,Ciudad Kennedy Norte,0,8439,136
1345,412497743,66,3.0,2,,3, Kennedy,Nuestra Señora De La Paz,0,8439,136
1346,280000000,74,3.0,2,Si,3, Kennedy,Ciudad Techo II,0,8439,136
1347,89000000,74,2.0,1,Si,2, Bosa,Parcela El Porvenir,0,4422,85
1348,399000000,107,4.0,2,Si,4, Fontibón,Urbanización Prado Grande,3017598112,4739,21
1349,850000000,140,5.0,3,Si,3, Rafael Uribe Uribe,Villa Mayor,0,2805,69
1350,360000000,120,3.0,2,Si,3, Bosa,Villa Del Río II Sector,0,4422,85
1351,320000000,200,7.0,3,No,2, Kennedy,Campo Hermoso,0,8439,136
1352,180000000,63,3.0,1,Si,3, Fontibón,Agrupación De Vivienda Viempro II,3133412531,4739,21
1353,240000000,63,3.0,1,,3, Kennedy,Multifamiliares La Paz,0,8439,136
1354,600000000,97,3.0,3,,3, Fontibón,Rincón De Modelia,0,4739,21
1355,250000000,82,4.0,2,,2, Kennedy,Villa De Los Sauces,0,8439,136
1356,670000000,54,2.0,2,,5, Fontibón,Modelia,576352035,4739,21
1357,200000000,67,3.0,2,,3, Kennedy,Ciudad Kennedy Oriental - Supermanzana 16,16192385,8439,136
1358,230000000,62,3.0,2,,3, Kennedy,Ciudad Techo I,16192385,8439,136
1359,230000000,59,3.0,2,,3, Kennedy,Bosques De Castilla,0,8439,136
1360,270000000,44,5.0,2,,2, Bosa,Finca La Esperanza,0,4422,85
1361,390000000,150000,6.0,2,Si,2, Fontibón,Centro Fontibón,0,4739,21
1362,295000000,117,4.0,3,No,3, Kennedy,La Igualdad,0,8439,136
1363,95000000,42,3.0,1,Si,2, Bosa,Porvenir III,0,4422,85
1364,129800000,48,3.0,2,No,2, Bosa,Danubio III,0,4422,85
1365,239000000,49,2.0,2,Si,3, Fontibón,Villemar,3143563911,4739,21
1366,140000000,35,2.0,1,No,3, Kennedy,Quintas De Timiza,0,8439,136
1367,180000000,56,3.0,2,Si,3, Kennedy,Morabia II,0,8439,136
1368,155000000,45,3.0,1,No,3, Ciudad Bolívar,El Esquinero,3235878401,3591,156
1369,1000000000,84,6.0,3,No,3, Kennedy,El Triunfo De Las Américas,0,8439,136
1370,205000000,55,3.0,2,Si,3, Ciudad Bolívar,El Ensueño,0,3591,156
1371,350000000,90,3.0,2,,3, Kennedy,Tintala - Ciudadela Nueva Castilla,3162935644,8439,136
1372,135000000,53,2.0,2,No,2, Kennedy,Calandaima - Los Pantanos,0,8439,136
1373,190000000,60,3.0,2,Si,3, Kennedy,Rincón De Castilla,0,8439,136
1374,10000000,25,1.0,1,No,3, Kennedy,Dindalito,0,8439,136
1375,114900000,56,2.0,1,Si,2, Bosa,Villa Alegre,0,4422,85
1376,239000000,90,4.0,3,Si,2, Bosa,La Independencia,3152180111,4422,85
1377,350000000,73,3.0,2,Si,4, Puente Aranda,La Trinidad,0,3778,16
1378,950000000,233,4.0,7,,3, Kennedy,Villa Claudia,0,8439,136
1379,500000000,288,8.0,4,,3, Kennedy,El Porvenir,0,8439,136
1380,148000000,55,3.0,1,No,2, Bosa,La Capilla,0,4422,85
1381,320000000,120,7.0,3,No,3, Kennedy,Ciudad Kennedy Central - Supermanzana 7,3123814861,8439,136
1382,135000000,700,3.0,1,,2, Bosa,Villa Alegre,0,4422,85
1383,170000000,76,3.0,2,Si,2, Fontibón,Predio Nariño,0,4739,21
1384,310000000,90,4.0,2,,3, Kennedy,Banderas,0,8439,136
1385,170000000,99,4.0,2,,2, Bosa,San Pablo,0,4422,85
1386,145000000,62,4.0,2,Si,2, Bosa,Bosa Brasil,0,4422,85
1387,280000000,55,3.0,2,,3, Rafael Uribe Uribe,Villa Mayor,0,2805,69
1388,180000000,42,2.0,1,,3, Puente Aranda,El Sol,0,3778,16
1389,280000000,72,2.0,2,Si,3, Kennedy,La Igualdad,0,8439,136
1390,130000000,360,3.0,1,Si,1, Puente Aranda,Ospina Pérez,0,3778,16
1391,310000000,72,3.0,2,Si,4, Fontibón,Urbanización Los Hayuelos,3138817687,4739,21
1392,420000000,92,3.0,2,Si,3, Puente Aranda,Ospina Pérez,0,3778,16
1393,230000000,41,2.0,2,Si,3, Fontibón,El Tintal Central,0,4739,21
1394,180000000,60,3.0,1,,3, Kennedy,Santa Luisa Timiza,0,8439,136
1395,332000000,81,3.0,2,Si,3, Kennedy,Tintala - Ciudadela Nueva Castilla,0,8439,136
1396,681308745,77,3.0,2,,5, Fontibón,La Esperanza Norte,0,4739,21
1397,255000000,96,3.0,2,Si,4, Kennedy,La Igualdad La Rivera Real,0,8439,136
1398,160000000,52,3.0,2,No,3, Ciudad Bolívar,Atlanta,0,3591,156
1399,128000000,90,3.0,1,No,2, Kennedy,Alquería De La Fragua Urbanización Sinaloa,0,8439,136
1400,217000000,72,5.0,3,Si,2, Bosa,Osorio Diez,0,4422,85
1401,125000000,40,2.0,1,Si,2, Ciudad Bolívar,La Riviera Del Sur,0,3591,156
1402,380000000,70,3.0,2,Si,5, Kennedy,Ciudad Techo I,0,8439,136
1403,195000000,55,3.0,1,No,3, Tunjuelito,Muzu,0,1736,21
1404,85000000,42,2.0,2,Si,2, Kennedy,Alquería La Fragua Santa Yolanda,0,8439,136
1405,800000000,210,8.0,6,No,3, Kennedy,Carvajal,0,8439,136
1406,155000000,62,3.0,2,,3, Ciudad Bolívar,El Esquinero,0,3591,156
1407,155000000,62,3.0,2,,3, Ciudad Bolívar,El Esquinero,0,3591,156
1408,350000000,75,3.0,2,,4, Kennedy,El Triunfo De Las Américas,0,8439,136
1409,795000000,238,3.0,3,,4, Fontibón,Modelia,0,4739,21
1410,632800000,80,2.0,2,,5, Fontibón,La Esperanza Norte,3007599298,4739,21
1411,1150000000,162,3.0,4,,5, Teusaquillo,Ciudad Salitre Suroriental,0,3506,9
1412,140000000,108,4.0,2,,2, Bosa,Santa Inés,0,4422,85
1413,744160000,98,3.0,3,,5, Fontibón,La Esperanza Norte,0,4739,21
1414,484930000,89,3.0,2,,4, Fontibón,Corpacero,0,4739,21
1415,169036000,32,1.0,1,,3, Kennedy,San Martín De Porres I,0,8439,136
1416,418850000,75,3.0,2,,4, Fontibón,Corpacero,3007599298,4739,21
1417,335000000,80,4.0,2,,4, Fontibón,Rincón De Modelia,0,4739,21
1418,300000000,200,4.0,2,Si,3, Tunjuelito,Urbanización Santa Rosa - Rincón De Venecia,3165772120,1736,21
1419,111111111,55,3.0,2,Si,3, Kennedy,Villa Mejía - El Tintal,0,8439,136
1420,150000000,40,3.0,1,Si,3, Kennedy,Urbanización Villas De Castilla,0,8439,136
1421,65000000,80,1.0,1,No,1, Tunjuelito,Venecia,0,1736,21
1422,235000000,59,3.0,2,Si,3, Kennedy,Santa Paz - Santa Elvira,3223338408,8439,136
1423,120000000,42,2.0,1,No,2, Kennedy,Osorio II - San Ignacio Vereda El Tintal,0,8439,136
1424,280000000,72,3.0,2,,2, Bosa,Santiago De Las Atalayas,0,4422,85
1425,550000000,106,3.0,2,,4, Fontibón,El Tintal A.s.d.,0,4739,21
1426,108000000,72,3.0,1,,2, Kennedy,Los Almendros,0,8439,136
1427,180000000,41,4.0,2,No,2, Bosa,Las Margaritas,3125295245,4422,85
1428,278000000,84,3.0,1,Si,2, Puente Aranda,La Alquería,0,3778,16
1429,190000000,49,3.0,2,,3, Fontibón,Torres Del Rubí,3124506377,4739,21
1430,415000000,90,3.0,3,Si,4, Kennedy,Nuevo Techo,0,8439,136
1431,300000000,220,5.0,3,,3, Kennedy,Marsella,0,8439,136
1432,139000000,49,3.0,2,Si,2, Ciudad Bolívar,La Riviera Del Sur,0,3591,156
1433,182000000,68,3.0,1,Si,3, Kennedy,Ciudad Kennedy - Supermanzana 2,3196334361,8439,136
1434,275000000,110,3.0,2,Si,3, Ciudad Bolívar,Madelena,0,3591,156
1435,470000000,120,4.0,1,Si,3, Puente Aranda,Milenta,0,3778,16
1436,280000000,120,4.0,3,No,3, Puente Aranda,Bochica Puente Aranda,3143979349,3778,16
1437,260000000,250,8.0,3,Si,2, Bosa,Villa De Suaita,0,4422,85
1438,520000000,184,6.0,4,,3, Puente Aranda,La Ponderosa,0,3778,16
1439,250000000,1800,3.0,2,Si,3, Kennedy,Ciudad Kennedy Occidental -  Supermanzana 13 - San Jorge,0,8439,136
1440,150000000,53,3.0,1,No,2, Bosa,San Miguel,0,4422,85
1441,165000000,72,2.0,2,Si,3, Kennedy,Nueva Roma Última Etapa - Bertha Hernández Ospina,0,8439,136
1442,120000000,45,2.0,1,Si,2, Bosa,El Recuerdo,0,4422,85
1443,140000000,58,3.0,1,Si,2, Bosa,La Capilla,0,4422,85
1444,771108190,94,3.0,3,,5, Fontibón,La Esperanza Norte,0,4739,21
1445,200000000,64,3.0,2,Si,3, Fontibón,Valparaíso II Etapa,0,4739,21
1446,265000000,60,3.0,2,Si,3, Puente Aranda,Tibana,0,3778,16
1447,151000000,45,3.0,2,No,2, Kennedy,Tintala,0,8439,136
1448,350000000,185,4.0,4,Si,2, Kennedy,El Jordán I Y III,0,8439,136
1449,220000000,72,5.0,2,No,2, Kennedy,La Rivera,3208410422,8439,136
1450,145000000,50,3.0,1,No,3, Kennedy,Ciudad Kennedy Norte,0,8439,136
1451,250000000,78,3.0,2,No,3, Kennedy,Valladolid,0,8439,136
1452,130000000,45,3.0,1,No,3, Bosa,Vegas De Santana,0,4422,85
1453,850000000,144,3.0,1,No,3, Kennedy,Santa Catalina Sector I,0,8439,136
1454,150000000,54,2.0,1,Si,2, Fontibón,Sabana Grande,0,4739,21
1455,215000000,50,3.0,1,No,3, Puente Aranda,Milenta,0,3778,16
1456,245000000,120,4.0,2,No,3, Kennedy,Catalina,0,8439,136
1457,250000000,90,4.0,1,Si,3, Kennedy,Glorieta De Las Américas,0,8439,136
1458,240000000,80,3.0,2,,3, Kennedy,Ciudadela Villa Alsacia,15800461,8439,136
1459,850000000,156,4.0,3,Si,3, Puente Aranda,Las Carabelas,3002666793,3778,16
1460,400000000,80,3.0,2,Si,4, Kennedy,Nuestra Señora De La Paz,0,8439,136
1461,205000000,69,3.0,2,Si,3, Kennedy,Ciudad Kennedy Central - Supermanzana 7,3103325081,8439,136
1462,430000000,95,4.0,3,Si,4, Fontibón,La Esperanza,0,4739,21
1463,900000000,118,4.0,2,,4, Fontibón,Torres De Modelia,0,4739,21
1464,10000000,38,2.0,1,No,1, Kennedy,María Paz,0,8439,136
1465,180000000,50,3.0,2,Si,2, Kennedy,Osorio II - San Ignacio Vereda El Tintal,3132300040,8439,136
1466,1130000000,180,3.0,3,Si,5, Fontibón,La Esperanza Norte,0,4739,21
1467,190000000,42,3.0,1,,3, Kennedy,Bavaria Techo II Sector,0,8439,136
1468,168000000,60,3.0,2,No,2, Kennedy,Osorio II - San Ignacio Vereda El Tintal,0,8439,136
1469,175000000,60,3.0,2,Si,2, Kennedy,Ciudad Techo II,0,8439,136
1470,160000000,51,3.0,1,No,3, Kennedy,Arbolete,0,8439,136
1471,170000000,47,3.0,1,Si,2, Bosa,Brasil Sector Barreto,3126681584,4422,85
1472,180000000,40,2.0,1,No,3, Kennedy,Bosconia,0,8439,136
1473,115000000,40,2.0,1,No,2, Kennedy,Calandaima - Los Pantanos,3112402384,8439,136
1474,272299000,48,2.0,2,,3, Kennedy,San Martín De Porres I,0,8439,136
1475,250000000,77,3.0,2,Si,3, Fontibón,La Cabaña - El Rubí,0,4739,21
1476,400000000,250,10.0,7,,3, Puente Aranda,Tejar,0,3778,16
1477,365000000,288,10.0,4,No,2, Kennedy,Las Palmitas,0,8439,136
1478,257000000,60,3.0,2,Si,3, Fontibón,Portal De Los Hayuelos,0,4739,21
1479,170000000,57,3.0,1,Si,2, Kennedy,Osorio II - La Magdalena Ciudad Tintal,0,8439,136
1480,200000000,64,3.0,2,Si,3, Fontibón,Valparaíso II Etapa,0,4739,21
1481,135000000,53,3.0,2,No,2, Bosa,El Danubio Azul,0,4422,85
1482,800000000,260,6.0,4,Si,3, Kennedy,Lucerna,0,8439,136
1483,245000000,80,4.0,2,Si,3, Kennedy,Banderas,0,8439,136
1484,35000000,25,1.0,1,No,2, Ciudad Bolívar,El Porvenir Zona C,0,3591,156
1485,280000000,264,8.0,5,No,2, Kennedy,El Amparo,0,8439,136
1486,140000000,42,3.0,2,No,2, Bosa,Urbanización La Avenida,0,4422,85
1487,320000000,78,4.0,2,Si,3, Puente Aranda,Primavera Norte - San Francisco,0,3778,16
1488,110000000,49,3.0,2,No,2, Kennedy,Las Margaritas,3212071323,8439,136
1489,320000000,86,4.0,2,Si,3, Bosa,Villa Del Río II Sector,3202736366,4422,85
1490,155000000,55,3.0,2,No,2, Kennedy,Tintala,0,8439,136
1491,304500000,70,3.0,2,Si,3, Kennedy,Multifamiliares La Paz,3208562112,8439,136
1492,160000000,62,3.0,2,No,2, Bosa,Las Margaritas III,3153744043,4422,85
1493,120000000,47,2.0,1,No,3, Ciudad Bolívar,Galicia,0,3591,156
1494,280000000,62,3.0,2,Si,4, Fontibón,Bellavista Los Pantanos,0,4739,21
1495,155000000,48,3.0,1,No,3, Kennedy,Santa Catalina,0,8439,136
1496,400000000,140,4.0,2,No,3, Puente Aranda,Jorge Gaitán Cortes,0,3778,16
1497,220000000,64,4.0,2,Si,3, Kennedy,Las Margaritas,3142534657,8439,136
1498,134999000,48,3.0,2,No,2, Kennedy,Ciudad Kennedy Sur - Centro Cívico,3107703153,8439,136
